company_id,company_name,is_fraudulent,is_early_stage_fraud,true_fraud_state,pd_target,fraud_type,cibil_score,dscr,gst_discrepancy_pct,bank_divergence_pct,bounce_rate
company_01636,Aditya Infotech LLP,0,0,0,0.0704,None,765,1.0658,4.81,10.48,3.0
company_01637,Ganesh Foods Private Limited,0,0,0,0.1961,None,685,1.3671,4.04,2.9,3.1
company_01638,Delta Retail 998 Private Limited,1,0,1,0.9647,benami_siphoning,662,1.3859,23.42,31.2,10.59
company_01639,Apex Energy 277 Private Limited,0,0,0,0.227,None,756,2.076,5.61,4.01,2.49
company_01640,Vanguard Infrastructure 803 Private Limited,0,0,0,0.0645,None,734,1.1474,2.47,2.32,1.41
company_01641,Kalyani Enterprises 146 LLP,1,0,1,0.9864,shell_company,509,0.8273,58.0,35.83,20.0
company_01642,Karan Enterprises 509 Partnership Firm,1,0,1,0.9576,revenue_inflation,642,1.0764,34.61,31.66,7.5
company_01643,Vidya Chemicals 710 Partnership Firm,1,0,1,0.567,evergreening,624,0.8432,17.01,6.96,11.16
company_01644,Matrix Infotech Private Limited,1,0,1,0.9626,circular_trading,687,0.8281,35.67,21.25,15.19
company_01645,Vanguard Foods LLP,0,0,0,0.159,None,815,1.4048,1.82,4.07,0.42
company_01646,Bhaskar Renewables 349 Partnership Firm,1,0,1,0.9382,circular_trading,699,0.4654,30.95,14.51,8.05
company_01647,Vanguard Builders 109 Partnership Firm,0,0,0,0.1272,None,767,1.7061,4.26,4.68,5.37
company_01648,Bharat Automotive 240 Partnership Firm,0,0,0,0.2703,None,759,1.4414,3.48,3.21,2.65
company_01649,Tejas Industries 867 Private Limited,0,0,0,0.015,None,766,1.6426,3.61,4.27,1.71
company_01650,Bharat Automotive 890 Partnership Firm,0,0,0,0.1454,None,752,1.6437,4.49,3.45,2.49
company_01651,Navrachana Industries Private Limited,0,0,0,0.2239,None,759,1.5272,4.3,4.38,2.34
company_01652,Apex Builders 263 Partnership Firm,0,0,0,0.0628,None,722,1.6358,5.1,4.28,1.96
company_01653,Tejas Energy Partnership Firm,0,0,0,0.2992,None,803,1.4749,4.29,10.59,1.85
company_01654,Tejas Renewables 653 Partnership Firm,0,0,0,0.0106,None,671,1.7131,5.71,5.4,1.96
company_01655,Hindustan Foods 221 Private Limited,0,0,0,0.143,None,748,0.9509,3.46,3.38,1.85
company_01656,Surya Healthcare 767 LLP,0,0,0,0.3249,None,750,1.7342,7.77,5.96,1.62
company_01657,Arogya Pharma 275 LLP,0,0,0,0.059,None,761,2.4174,7.28,3.35,2.57
company_01658,Karan Renewables 817 Private Limited,0,0,0,0.2607,None,761,1.565,4.73,4.79,2.13
company_01659,Bhaskar Industries 219 LLP,1,0,1,0.9051,circular_trading,676,1.078,25.85,26.03,12.58
company_01660,Apex Automotive 959 LLP,0,0,0,0.222,None,738,1.6373,4.62,5.7,1.04
company_01661,Apex Power 616 Partnership Firm,0,0,0,0.0627,None,783,1.7126,3.74,5.29,2.15
company_01662,Vanguard Solutions 708 Partnership Firm,0,0,0,0.3246,None,716,2.6138,3.17,5.6,2.97
company_01663,Shivam Retail LLP,0,0,0,0.1413,None,739,1.2051,4.17,3.92,3.81
company_01664,Zenith Automotive 182 Private Limited,0,0,0,0.245,None,736,1.5543,4.14,3.86,2.64
company_01665,Tejas Industries 928 Partnership Firm,0,0,0,0.2453,None,750,1.8461,5.22,3.64,1.55
company_01666,Apex Pharma 258 Partnership Firm,0,0,0,0.254,None,779,2.0125,2.49,2.81,1.47
company_01667,Radhe Solutions 149 Partnership Firm,0,0,0,0.3375,None,771,1.0569,2.96,4.06,1.39
company_01668,Zenith Chemicals 656 LLP,0,0,0,0.1563,None,759,0.9584,6.09,4.15,2.27
company_01669,Matrix Automotive LLP,0,0,0,0.1743,None,756,1.1272,3.5,3.09,1.3
company_01670,Tejas Infotech 371 Private Limited,0,0,0,0.2339,None,709,1.9967,6.55,3.26,2.94
company_01671,Arogya Foods 535 Partnership Firm,0,1,1,0.6114,circular_trading,681,1.1577,4.05,3.8,2.09
company_01672,Tejas Enterprises 384 Private Limited,0,0,0,0.1512,None,802,1.6812,4.36,8.57,2.34
company_01673,Bharat Infotech 674 Private Limited,0,0,0,0.158,None,742,1.3757,2.62,3.57,2.11
company_01674,Ganesh Healthcare 877 Private Limited,0,0,0,0.3335,None,712,1.6287,7.09,4.75,3.04
company_01675,Kalyani Logistics 811 Private Limited,0,0,0,0.2923,None,727,1.3657,5.51,2.94,2.74
company_01676,Arogya Automotive LLP,0,0,0,0.247,None,745,1.494,4.31,3.43,1.81
company_01677,Matrix Chemicals 771 Partnership Firm,0,0,0,0.3262,None,804,1.7984,4.0,4.68,0.61
company_01678,Zenith Infrastructure 651 LLP,0,0,0,0.3073,None,696,1.4904,9.02,3.71,3.18
company_01679,Matrix Metals 114 Private Limited,1,0,1,0.9813,revenue_inflation,660,0.7376,32.36,25.83,10.37
company_01680,Aditya Solutions 797 Partnership Firm,1,0,1,0.7605,shell_company,640,0.4386,24.66,24.52,6.09
company_01681,Urja Power 525 LLP,1,0,1,0.9179,revenue_inflation,620,1.2147,31.66,61.86,9.83
company_01682,Vidya Automotive 555 Partnership Firm,0,0,0,0.0905,None,745,1.7445,7.07,3.93,1.89
company_01683,Vanguard Textiles 192 LLP,0,0,0,0.1934,None,767,1.35,3.7,2.88,1.41
company_01684,Infinity Infotech 707 LLP,1,0,1,0.9824,evergreening,653,0.8167,44.44,20.96,21.07
company_01685,Ambika Metals 114 Private Limited,0,0,0,0.1339,None,661,1.5924,5.29,3.14,4.81
company_01686,Ganesh Healthcare 778 Partnership Firm,0,0,0,0.0285,None,723,2.0832,6.75,3.54,4.65
company_01687,Hindustan Infotech LLP,0,1,1,0.5995,revenue_inflation,779,1.5023,4.39,4.81,1.37
company_01688,Bharat Automotive Private Limited,0,0,0,0.2631,None,763,2.1085,1.11,3.43,2.26
company_01689,Surya Automotive 452 LLP,0,0,0,0.2328,None,754,1.4333,3.57,3.14,1.7
company_01690,Vidya Metals 939 Partnership Firm,0,0,0,0.1851,None,756,1.3697,2.61,3.55,1.56
company_01691,Navrachana Textiles Private Limited,0,0,0,0.1559,None,742,1.2379,4.39,3.7,1.95
company_01692,Sterling Healthcare 846 Partnership Firm,0,0,0,0.1084,None,787,1.2658,3.25,3.73,1.07
company_01693,Karan Renewables 884 LLP,0,0,0,0.0894,None,750,1.1016,7.67,4.19,1.9
company_01694,Sterling Energy 114 LLP,1,0,1,0.7528,evergreening,611,0.6752,20.46,7.46,10.98
company_01695,Apex Infrastructure 154 LLP,0,0,0,0.3138,None,716,1.1564,2.67,2.85,2.03
company_01696,Arogya Textiles LLP,0,0,0,0.3066,None,676,1.5749,5.11,3.93,3.21
company_01697,Tejas Energy 556 Private Limited,0,0,0,0.0782,None,815,1.2443,2.39,2.73,0.8
company_01698,Vidya Retail Private Limited,0,0,0,0.2631,None,719,1.3225,7.32,4.77,4.23
company_01699,Urja Healthcare 700 Private Limited,0,0,0,0.1649,None,769,1.4136,2.43,3.72,3.68
company_01700,Bhaskar Metals 173 Partnership Firm,0,0,0,0.0936,None,751,1.8406,5.97,3.62,4.13
company_01701,Urja Retail Partnership Firm,0,0,0,0.2443,None,710,1.4537,3.95,5.51,2.91
company_01702,Navrachana Chemicals Partnership Firm,0,0,0,0.031,None,767,1.5185,2.21,3.98,1.26
company_01703,Urja Retail 913 Private Limited,1,0,1,0.5453,circular_trading,698,0.5596,28.37,19.68,7.64
company_01704,Bhaskar Retail 136 Private Limited,0,0,0,0.2076,None,752,1.3706,1.51,2.5,2.4
company_01705,Hindustan Retail 683 Private Limited,0,0,0,0.3338,None,755,1.4652,2.16,4.71,1.83
company_01706,Shivam Foods 342 LLP,0,0,0,0.0662,None,720,1.698,5.87,4.52,2.26
company_01707,Delta Infotech 882 LLP,0,0,0,0.0526,None,754,1.6433,3.32,3.49,1.52
company_01708,Tejas Builders 547 Partnership Firm,0,0,0,0.2483,None,697,2.0646,3.69,3.45,2.73
company_01709,Apex Infotech 124 LLP,0,0,0,0.1038,None,746,2.4271,4.05,6.98,2.36
company_01710,Vidya Healthcare 207 Private Limited,0,0,0,0.3413,None,696,1.4383,6.32,4.65,3.25
company_01711,Vanguard Logistics 909 LLP,1,0,1,0.864,evergreening,685,0.5558,18.16,10.89,15.27
company_01712,Vanguard Power 842 LLP,0,0,0,0.1962,None,757,1.0904,1.97,3.95,1.43
company_01713,Zenith Automotive 585 Partnership Firm,0,0,0,0.1574,None,804,1.6407,5.54,4.87,1.35
company_01714,Matrix Industries 624 LLP,0,0,0,0.2229,None,781,1.3608,4.73,4.24,6.0
company_01715,Ganesh Energy 175 Private Limited,0,0,0,0.0551,None,771,1.4968,3.8,3.01,1.8
company_01716,Ambika Logistics 995 Partnership Firm,0,1,1,0.7064,shell_company,735,1.0446,4.81,4.11,5.31
company_01717,Bhaskar Foods Private Limited,0,0,0,0.0519,None,810,1.4009,3.15,4.34,1.05
company_01718,Vanguard Retail Private Limited,0,0,0,0.0259,None,768,1.0068,5.04,4.53,5.28
company_01719,Navrachana Energy 280 Partnership Firm,0,0,0,0.2443,None,804,1.4537,4.67,5.57,1.3
company_01720,Bharat Chemicals Partnership Firm,0,0,0,0.102,None,697,0.9526,10.58,3.59,3.64
company_01721,Hindustan Infotech 255 LLP,1,0,1,0.9745,revenue_inflation,704,0.9302,31.22,28.82,13.8
company_01722,Infinity Energy Private Limited,0,0,0,0.1292,None,734,1.8662,4.29,3.21,2.66
company_01723,Apex Infrastructure Private Limited,0,0,0,0.0247,None,674,1.9278,3.17,4.89,2.38
company_01724,Sterling Metals Partnership Firm,1,0,1,0.5415,circular_trading,648,0.6323,26.99,24.4,4.48
company_01725,Hindustan Textiles 560 Private Limited,1,0,1,0.9164,evergreening,678,0.8115,25.98,14.02,11.75
company_01726,Bhaskar Automotive 317 Private Limited,0,0,0,0.1247,None,685,1.4233,6.49,6.24,3.65
company_01727,Surya Automotive 538 Private Limited,0,0,0,0.2184,None,679,1.4027,5.02,3.16,2.25
company_01728,Radhe Metals 495 Private Limited,1,0,1,0.9422,circular_trading,745,1.0662,26.11,26.19,5.15
company_01729,Urja Textiles 505 Private Limited,1,0,1,0.9169,benami_siphoning,694,0.9302,20.05,32.26,9.43
company_01730,Karan Solutions 295 Partnership Firm,0,0,0,0.086,None,688,1.1496,3.43,3.59,6.45
company_01731,Shivam Builders Private Limited,0,0,0,0.1936,None,745,0.2945,1.95,3.29,2.29
company_01732,Urja Industries 731 LLP,0,0,0,0.1904,None,722,1.5961,3.6,3.74,1.5
company_01733,Apex Textiles 759 Private Limited,0,0,0,0.3489,None,763,1.7075,2.72,3.39,3.73
company_01734,Ambika Pharma 557 LLP,0,0,0,0.023,None,755,1.3388,4.83,6.0,2.57
company_01735,Surya Power 654 Partnership Firm,0,0,0,0.1651,None,656,2.2293,4.06,6.45,5.12
company_01736,Zenith Retail 858 Private Limited,0,0,0,0.2083,None,678,0.9405,5.12,2.81,2.43
company_01737,Kalyani Builders 473 Private Limited,0,0,0,0.1355,None,709,1.9959,4.58,3.52,3.27
company_01738,Sterling Healthcare 834 LLP,0,0,0,0.1332,None,775,1.444,3.5,3.3,2.79
company_01739,Urja Solutions 441 LLP,0,1,1,0.5158,circular_trading,748,1.3303,10.51,3.88,1.21
company_01740,Karan Infotech 143 LLP,0,0,0,0.2622,None,788,1.1312,4.21,3.7,1.34
company_01741,Tejas Builders 300 Partnership Firm,0,0,0,0.1678,None,741,0.9705,3.54,3.56,2.06
company_01742,Vidya Chemicals LLP,0,0,0,0.0606,None,777,2.1918,7.86,3.09,2.14
company_01743,Ambika Infotech 157 LLP,0,0,0,0.0997,None,735,2.1351,5.62,6.08,2.19
company_01744,Navrachana Industries 423 Partnership Firm,0,0,0,0.115,None,789,1.4014,3.56,3.62,2.89
company_01745,Radhe Industries 555 LLP,0,0,0,0.1574,None,710,1.1905,7.25,4.97,2.33
company_01746,Shivam Retail Private Limited,1,0,1,0.902,revenue_inflation,628,1.0809,36.89,22.35,7.48
company_01747,Zenith Metals 565 Partnership Firm,1,0,1,0.9154,benami_siphoning,663,1.9023,19.76,30.66,6.31
company_01748,Delta Infrastructure 666 Partnership Firm,0,0,0,0.1768,None,761,1.0352,10.35,6.59,1.08
company_01749,Matrix Retail 606 Private Limited,1,0,1,0.9866,circular_trading,640,0.609,29.64,23.78,10.42
company_01750,Navrachana Industries 759 Partnership Firm,0,0,0,0.2055,None,762,1.4988,3.54,3.25,2.78
company_01751,Ambika Textiles 398 Private Limited,0,0,0,0.2885,None,787,1.0374,4.24,3.26,2.11
company_01752,Matrix Automotive 570 Partnership Firm,0,0,0,0.072,None,746,1.1253,2.79,3.81,1.46
company_01753,Infinity Infrastructure 184 Private Limited,0,0,0,0.2794,None,705,1.378,5.14,4.74,5.47
company_01754,Navrachana Energy LLP,1,0,1,0.86,revenue_inflation,610,1.1426,20.72,44.91,11.31
company_01755,Matrix Industries 795 LLP,1,0,1,0.9274,circular_trading,693,0.4369,59.81,21.89,11.95
company_01756,Surya Chemicals 679 Partnership Firm,0,0,0,0.1086,None,712,2.0196,4.35,2.93,3.34
company_01757,Ganesh Builders 714 Private Limited,0,0,0,0.2178,None,740,1.3588,4.21,5.36,3.35
company_01758,Navrachana Textiles 233 Partnership Firm,1,0,1,0.9446,benami_siphoning,633,1.6938,35.98,27.6,7.65
company_01759,Vidya Infotech 109 Private Limited,0,0,0,0.3405,None,771,1.2845,5.97,3.57,1.68
company_01760,Apex Textiles 297 LLP,1,0,1,0.6158,revenue_inflation,669,0.9522,26.85,24.97,4.33
company_01761,Navrachana Logistics 228 Partnership Firm,1,0,1,0.9175,benami_siphoning,646,1.1332,15.96,29.96,9.21
company_01762,Urja Builders 259 Private Limited,0,0,0,0.0495,None,700,1.5163,4.09,3.71,4.96
company_01763,Arogya Healthcare 636 LLP,0,0,0,0.1768,None,775,1.2913,5.47,7.6,2.34
company_01764,Apex Metals 275 Partnership Firm,0,0,0,0.1767,None,703,1.9248,3.46,5.41,8.14
company_01765,Zenith Solutions 384 Private Limited,0,0,0,0.2159,None,748,1.8366,6.58,3.33,1.22
company_01766,Arogya Solutions Partnership Firm,1,0,1,0.9081,revenue_inflation,692,0.9406,46.23,35.61,6.32
company_01767,Surya Power 599 LLP,0,0,0,0.2964,None,699,1.4887,4.4,3.5,2.14
company_01768,Matrix Automotive 463 LLP,0,0,0,0.247,None,766,0.9669,4.92,4.64,3.26
company_01769,Hindustan Textiles 633 Partnership Firm,0,1,1,0.6724,benami_siphoning,796,1.3632,3.61,5.01,2.61
company_01770,Kalyani Industries 215 Partnership Firm,0,0,0,0.321,None,695,1.4981,3.49,4.04,2.08
company_01771,Surya Textiles 407 Private Limited,0,0,0,0.2638,None,742,1.2425,4.17,6.48,1.76
company_01772,Ganesh Enterprises 138 Private Limited,0,0,0,0.3365,None,723,1.6138,3.0,2.56,1.09
company_01773,Apex Metals 436 LLP,1,0,1,0.988,circular_trading,672,0.7813,35.23,19.35,19.6
company_01774,Zenith Logistics Private Limited,0,0,0,0.221,None,779,0.9526,5.53,3.55,2.36
company_01775,Sterling Pharma 445 LLP,1,0,1,0.8815,revenue_inflation,656,0.842,25.62,41.87,10.03
company_01776,Radhe Infotech 160 Private Limited,1,0,1,0.8138,benami_siphoning,693,0.9567,10.42,27.16,5.69
company_01777,Ambika Foods 483 Private Limited,0,0,0,0.1634,None,725,1.2183,4.49,3.55,2.19
company_01778,Shivam Healthcare 705 Private Limited,0,0,0,0.1625,None,764,1.2906,4.98,3.12,2.45
company_01779,Ganesh Builders 458 Private Limited,0,0,0,0.1391,None,772,1.2457,5.46,3.78,2.39
company_01780,Surya Automotive 551 Private Limited,0,0,0,0.0357,None,728,1.0687,3.83,2.98,3.64
company_01781,Hindustan Automotive Partnership Firm,1,0,1,0.9055,circular_trading,654,1.3272,32.91,30.14,9.01
company_01782,Vidya Metals 583 Partnership Firm,1,0,1,0.7813,evergreening,711,0.7557,8.64,6.23,12.98
company_01783,Vidya Retail 651 Partnership Firm,1,0,1,0.6761,seasonal_manipulation,642,0.818,22.19,8.23,12.0
company_01784,Radhe Builders 740 Partnership Firm,1,0,1,0.9591,circular_trading,600,1.3785,24.96,26.48,7.56
company_01785,Vidya Industries 486 LLP,1,0,1,0.966,revenue_inflation,622,0.9059,36.54,33.33,8.93
company_01786,Radhe Infotech 182 Private Limited,0,0,0,0.2029,None,790,1.1059,5.75,3.43,1.88
company_01787,Radhe Healthcare 283 Partnership Firm,0,0,0,0.0452,None,711,1.5252,4.49,4.04,4.3
company_01788,Bhaskar Chemicals 750 LLP,1,0,1,0.9001,evergreening,682,0.7958,22.51,19.66,15.18
company_01789,Surya Logistics 221 Partnership Firm,0,0,0,0.1227,None,728,1.4807,2.69,4.09,2.04
company_01790,Zenith Pharma LLP,0,0,0,0.3196,None,740,1.442,4.12,2.94,1.4
company_01791,Navrachana Automotive 207 LLP,1,0,1,0.9233,revenue_inflation,640,1.3637,25.43,22.28,13.05
company_01792,Apex Textiles 825 LLP,0,0,0,0.1175,None,784,1.4948,4.79,4.28,4.81
company_01793,Urja Power 945 Partnership Firm,0,0,0,0.3091,None,787,1.6846,7.62,3.47,2.86
company_01794,Surya Solutions LLP,0,0,0,0.0646,None,805,1.1867,2.54,3.51,2.61
company_01795,Delta Pharma 493 LLP,0,1,1,0.5765,circular_trading,709,1.5811,10.41,3.63,3.82
company_01796,Surya Textiles Partnership Firm,0,0,0,0.0676,None,762,1.4806,3.52,5.57,1.48
company_01797,Tejas Metals 849 LLP,0,0,0,0.2661,None,745,1.7435,3.37,2.62,2.08
company_01798,Delta Metals 414 Partnership Firm,0,0,0,0.1012,None,768,1.1651,3.39,2.89,1.81
company_01799,Apex Builders 684 Partnership Firm,0,0,0,0.217,None,703,1.2451,12.9,5.66,2.38
company_01800,Radhe Foods 784 Private Limited,0,0,0,0.0683,None,807,1.5406,4.35,4.21,0.86
company_01801,Matrix Infotech 949 Partnership Firm,1,0,1,0.8889,revenue_inflation,627,1.1513,41.64,34.99,8.65
company_01802,Karan Power 647 Partnership Firm,0,0,0,0.3148,None,696,0.9628,3.48,3.87,4.27
company_01803,Karan Chemicals 839 LLP,0,0,0,0.0471,None,652,1.423,8.48,2.69,3.17
company_01804,Navrachana Infrastructure 973 Partnership Firm,0,0,0,0.137,None,776,1.3603,6.15,2.85,1.25
company_01805,Bhaskar Healthcare 598 Partnership Firm,0,0,0,0.281,None,768,2.401,2.89,2.77,1.69
company_01806,Radhe Textiles 629 LLP,0,0,0,0.0941,None,767,1.5067,8.6,2.65,2.04
company_01807,Kalyani Renewables LLP,0,0,0,0.2725,None,841,1.5372,5.02,4.26,1.0
company_01808,Aditya Power 371 Partnership Firm,0,0,0,0.1519,None,721,1.4899,4.43,4.53,4.19
company_01809,Radhe Power Partnership Firm,0,0,0,0.0621,None,697,1.4495,6.96,3.63,1.56
company_01810,Arogya Retail 191 LLP,0,0,0,0.0226,None,772,1.3106,4.12,5.37,0.7
company_01811,Matrix Energy 799 LLP,0,0,0,0.0524,None,719,2.5231,4.77,4.49,2.16
company_01812,Radhe Infrastructure 307 Partnership Firm,0,0,0,0.0952,None,702,2.3333,5.54,3.38,2.51
company_01813,Bhaskar Healthcare 485 LLP,0,0,0,0.1225,None,726,1.3031,4.78,6.08,4.29
company_01814,Ganesh Retail 221 LLP,0,0,0,0.3073,None,764,2.0138,2.95,6.12,2.1
company_01815,Shivam Metals 624 Partnership Firm,0,0,0,0.3198,None,725,2.054,3.22,6.75,2.48
company_01816,Karan Logistics 996 Partnership Firm,0,1,1,0.4866,evergreening,821,1.299,2.89,3.7,2.0
company_01817,Bharat Logistics 312 Private Limited,0,0,0,0.2873,None,827,1.4393,6.69,4.31,1.62
company_01818,Surya Metals Private Limited,0,0,0,0.1016,None,796,1.6499,3.35,3.15,1.93
company_01819,Kalyani Enterprises 703 Private Limited,0,0,0,0.1679,None,698,1.3583,4.29,4.58,2.75
company_01820,Aditya Foods 113 Private Limited,0,0,0,0.3207,None,730,1.4293,1.58,5.4,2.24
company_01821,Infinity Automotive 461 Partnership Firm,0,0,0,0.0873,None,790,1.0029,7.12,3.88,2.27
company_01822,Navrachana Retail 819 Private Limited,0,0,0,0.2696,None,712,1.3383,2.58,3.86,2.32
company_01823,Tejas Industries 737 Private Limited,1,0,1,0.9086,benami_siphoning,652,0.8996,15.36,27.83,8.91
company_01824,Matrix Energy Partnership Firm,0,0,0,0.1465,None,767,1.1365,4.5,3.93,1.85
company_01825,Vanguard Automotive 572 Private Limited,0,0,0,0.1944,None,699,1.6261,3.57,4.47,3.02
company_01826,Shivam Builders 491 LLP,0,0,0,0.0905,None,770,1.521,6.17,3.56,0.92
company_01827,Kalyani Retail LLP,0,0,0,0.3428,None,751,1.7452,5.63,4.04,0.98
company_01828,Matrix Infrastructure 293 LLP,0,0,0,0.0139,None,757,1.5921,3.78,4.05,1.16
company_01829,Kalyani Power Private Limited,0,0,0,0.1898,None,705,1.428,5.33,4.22,1.9
company_01830,Kalyani Chemicals 101 LLP,1,0,1,0.9001,circular_trading,653,1.4818,30.8,27.83,7.16
company_01831,Vidya Industries 709 Private Limited,1,0,1,0.9136,benami_siphoning,667,0.8118,26.81,37.71,8.76
company_01832,Vanguard Renewables Partnership Firm,0,0,0,0.1904,None,677,1.9705,4.44,4.95,2.52
company_01833,Shivam Enterprises 415 LLP,0,0,0,0.0131,None,728,1.0979,3.62,4.33,2.91
company_01834,Arogya Healthcare 388 Private Limited,0,0,0,0.3251,None,748,2.0129,1.9,2.75,2.05
company_01835,Urja Infrastructure 930 Private Limited,1,0,1,0.9142,revenue_inflation,731,0.7376,34.4,42.55,10.04
company_01836,Zenith Chemicals 720 Private Limited,1,0,1,0.9732,circular_trading,701,1.1774,32.03,30.31,7.14
company_01837,Urja Pharma 137 Partnership Firm,0,0,0,0.2117,None,770,1.6437,7.01,4.65,3.82
company_01838,Bhaskar Infotech 693 LLP,0,0,0,0.2328,None,661,1.2339,3.04,2.94,2.7
company_01839,Arogya Logistics 761 Private Limited,0,0,0,0.2437,None,683,1.8954,3.82,3.05,3.12
company_01840,Bharat Infrastructure 494 LLP,1,0,1,0.9166,evergreening,660,0.9542,16.42,11.46,18.36
company_01841,Vanguard Logistics 850 Private Limited,0,0,0,0.3211,None,719,1.5603,3.26,3.36,1.64
company_01842,Zenith Textiles 870 Partnership Firm,0,1,1,0.5845,shell_company,742,1.1651,2.81,9.21,2.07
company_01843,Infinity Solutions LLP,0,0,0,0.1797,None,704,1.6758,5.32,4.2,3.22
company_01844,Sterling Foods 704 Partnership Firm,0,0,0,0.3358,None,729,2.2078,2.71,6.45,2.41
company_01845,Tejas Chemicals 173 Private Limited,0,0,0,0.0393,None,711,1.11,7.32,2.99,6.05
company_01846,Matrix Foods 372 LLP,0,0,0,0.049,None,757,1.1865,4.45,4.42,1.87
company_01847,Zenith Energy Private Limited,0,0,0,0.1247,None,683,1.9071,3.91,4.1,2.25
company_01848,Sterling Textiles 501 Partnership Firm,0,0,0,0.1018,None,695,1.4915,5.02,2.86,5.14
company_01849,Sterling Builders 700 Partnership Firm,0,0,0,0.1798,None,723,1.2323,3.34,4.15,2.93
company_01850,Bharat Textiles 245 Partnership Firm,0,0,0,0.3423,None,744,1.6203,6.51,3.43,2.87
company_01851,Hindustan Foods 784 Private Limited,1,0,1,0.8638,evergreening,642,0.8219,17.81,11.18,17.93
company_01852,Vidya Solutions 951 LLP,0,0,0,0.2109,None,736,1.8013,4.35,3.18,1.63
company_01853,Bharat Infrastructure 402 Partnership Firm,0,0,0,0.2472,None,722,1.2995,2.26,4.55,1.32
company_01854,Radhe Automotive 292 LLP,1,0,1,0.8927,benami_siphoning,660,0.437,22.35,34.8,9.3
company_01855,Navrachana Power 516 Partnership Firm,0,0,0,0.2664,None,757,1.847,3.74,3.27,2.16
company_01856,Sterling Solutions Private Limited,0,0,0,0.3346,None,782,1.5064,1.89,4.7,1.26
company_01857,Vidya Infotech LLP,0,0,0,0.0133,None,685,2.3959,4.77,4.76,2.14
company_01858,Karan Builders 925 LLP,0,0,0,0.3264,None,725,1.0779,8.35,7.76,3.95
company_01859,Ganesh Metals Private Limited,0,0,0,0.0944,None,723,1.1728,7.22,3.37,2.52
company_01860,Arogya Logistics 605 LLP,0,0,0,0.2619,None,783,1.4313,3.66,3.76,1.4
company_01861,Vanguard Automotive 344 LLP,0,0,0,0.1501,None,717,1.7702,2.07,7.48,1.73
company_01862,Ambika Retail 671 Private Limited,1,0,1,0.8975,revenue_inflation,695,1.6917,24.3,29.51,8.64
company_01863,Navrachana Enterprises 692 Private Limited,1,0,1,0.9476,shell_company,583,1.2263,50.58,27.23,7.57
company_01864,Vidya Metals 794 LLP,0,0,0,0.1843,None,725,1.9407,6.89,3.86,1.53
company_01865,Karan Solutions 632 Private Limited,1,0,1,0.9215,revenue_inflation,634,1.7533,38.68,33.68,6.9
company_01866,Vanguard Enterprises 568 Private Limited,0,0,0,0.2095,None,699,1.1775,2.69,4.17,3.69
company_01867,Delta Solutions 982 Private Limited,1,0,1,0.7437,revenue_inflation,674,0.333,21.14,20.18,6.01
company_01868,Apex Builders LLP,0,0,0,0.199,None,722,1.2142,6.42,5.28,2.73
company_01869,Matrix Energy 594 LLP,0,1,1,0.6105,shell_company,742,0.9199,3.13,4.24,8.24
company_01870,Apex Renewables Partnership Firm,0,0,0,0.1031,None,777,1.3319,3.59,7.62,2.28
company_01871,Karan Metals 339 Partnership Firm,0,0,0,0.2155,None,727,1.7208,6.15,4.2,1.61
company_01872,Apex Energy 381 Private Limited,0,0,0,0.0746,None,739,1.1719,3.82,4.6,2.12
company_01873,Infinity Renewables 284 Private Limited,0,0,0,0.2961,None,728,1.5083,7.31,4.4,2.12
company_01874,Sterling Energy 822 LLP,0,0,0,0.3292,None,751,0.7751,3.19,3.14,2.72
company_01875,Ambika Energy 651 Private Limited,0,0,0,0.2759,None,824,1.4164,4.09,3.76,3.55
company_01876,Ganesh Automotive 192 LLP,0,0,0,0.2727,None,726,1.4429,6.62,5.35,3.33
company_01877,Vanguard Energy 272 Partnership Firm,0,0,0,0.1449,None,680,1.043,2.39,4.0,2.36
company_01878,Navrachana Renewables 929 Private Limited,1,0,1,0.9067,evergreening,604,0.8661,50.0,11.68,11.99
company_01879,Apex Solutions Partnership Firm,0,0,0,0.0965,None,773,0.843,4.48,2.87,4.92
company_01880,Hindustan Automotive 631 LLP,0,0,0,0.3174,None,765,1.2079,7.36,4.32,0.65
company_01881,Radhe Power 704 LLP,1,0,1,0.8908,revenue_inflation,684,1.5172,39.2,30.09,6.65
company_01882,Matrix Retail 846 Private Limited,0,0,0,0.1039,None,834,1.6221,4.26,3.72,4.61
company_01883,Delta Metals 536 Private Limited,0,0,0,0.0506,None,758,1.5309,3.47,4.15,1.75
company_01884,Zenith Infrastructure 925 Partnership Firm,0,0,0,0.0305,None,713,1.6818,5.56,3.26,3.35
company_01885,Ambika Foods LLP,1,0,1,0.618,benami_siphoning,690,1.2138,13.1,39.3,5.19
company_01886,Aditya Logistics Partnership Firm,1,0,1,0.8896,evergreening,665,0.4316,19.51,45.0,12.14
company_01887,Sterling Renewables 135 Private Limited,0,0,0,0.2687,None,781,2.1131,9.67,3.49,1.9
company_01888,Bharat Chemicals 301 Private Limited,0,0,0,0.0805,None,825,1.3274,2.77,2.37,0.14
company_01889,Apex Retail 283 Partnership Firm,0,0,0,0.0154,None,737,1.6416,3.56,8.67,2.55
company_01890,Karan Infrastructure Private Limited,0,0,0,0.0574,None,729,1.588,6.84,3.12,6.34
company_01891,Kalyani Textiles 308 Partnership Firm,0,0,0,0.2512,None,778,1.5577,4.25,3.85,2.4
